,State,Year,Quarter,Name,Type,Count,Amount
347,bihar,2021,2,Recharge & bill payments,TOTAL,31646149,11030849713.502428
348,bihar,2021,2,Financial Services,TOTAL,149791,116086345.91301711
349,bihar,2021,2,Others,TOTAL,426797,215721223.2386405
350,chandigarh,2018,1,Recharge & bill payments,TOTAL,201262,47479581.16264416
351,chandigarh,2018,1,Peer-to-peer payments,TOTAL,135136,527998849.34055936
352,chandigarh,2018,1,Merchant payments,TOTAL,21431,19477066.533276718
353,chandigarh,2018,1,Financial Services,TOTAL,8473,1865618.249949839
354,chandigarh,2018,1,Others,TOTAL,15593,16614305.58119321
355,chandigarh,2018,2,Recharge & bill payments,TOTAL,224548,76722906.67871952
356,chandigarh,2018,2,Peer-to-peer payments,TOTAL,194627,835296156.4220204
357,chandigarh,2018,2,Merchant payments,TOTAL,34606,29408471.506333277
358,chandigarh,2018,2,Financial Services,TOTAL,11927,3679451.8635118967
359,chandigarh,2018,2,Others,TOTAL,13376,16116275.274144217
360,chandigarh,2018,3,Peer-to-peer payments,TOTAL,295358,1217617705.9681761
361,chandigarh,2018,3,Recharge & bill payments,TOTAL,236445,100639674.6708905
362,chandigarh,2018,3,Merchant payments,TOTAL,64998,37560565.97386869
363,chandigarh,2018,3,Financial Services,TOTAL,7642,1302311.5967954171
364,chandigarh,2018,3,Others,TOTAL,12493,12234189.324580798
365,chandigarh,2018,4,Peer-to-peer payments,TOTAL,431461,1793871702.3196409
366,chandigarh,2018,4,Recharge & bill payments,TOTAL,310527,128130475.99274208
367,chandigarh,2018,4,Merchant payments,TOTAL,135266,94010713.60616027
368,chandigarh,2018,4,Financial Services,TOTAL,10008,2039811.3372037038
369,chandigarh,2018,4,Others,TOTAL,17854,14538888.5242277
370,chandigarh,2019,1,Peer-to-peer payments,TOTAL,689400,2123866601.6513758
371,chandigarh,2019,1,Recharge & bill payments,TOTAL,390610,161414934.10238376
372,chandigarh,2019,1,Merchant payments,TOTAL,169984,97230471.44089967
373,chandigarh,2019,1,Financial Services,TOTAL,7412,917030.9066760786
374,chandigarh,2019,1,Others,TOTAL,17070,12603012.342693318
375,chandigarh,2019,2,Peer-to-peer payments,TOTAL,604849,2339922407.523348
376,chandigarh,2019,2,Recharge & bill payments,TOTAL,342294,185659011.54417655
377,chandigarh,2019,2,Merchant payments,TOTAL,277811,152766864.66190332
378,chandigarh,2019,2,Financial Services,TOTAL,5590,839765.161351582
379,chandigarh,2019,2,Others,TOTAL,21926,13928050.053676538
380,chandigarh,2019,3,Peer-to-peer payments,TOTAL,722233,2815184152.8041325
381,chandigarh,2019,3,Merchant payments,TOTAL,447069,226535908.8355719
382,chandigarh,2019,3,Recharge & bill payments,TOTAL,308219,213884900.47217816
383,chandigarh,2019,3,Financial Services,TOTAL,2447,794918.674981478
384,chandigarh,2019,3,Others,TOTAL,26575,13282206.873976795
385,chandigarh,2019,4,Peer-to-peer payments,TOTAL,927850,3586763928.6423693
386,chandigarh,2019,4,Merchant payments,TOTAL,561630,318692521.79224944
387,chandigarh,2019,4,Recharge & bill payments,TOTAL,338203,237695594.96329552
388,chandigarh,2019,4,Financial Services,TOTAL,1911,654298.6785004465
389,chandigarh,2019,4,Others,TOTAL,21321,8707473.86293627
390,chandigarh,2020,1,Peer-to-peer payments,TOTAL,1087401,4421372542.468033
391,chandigarh,2020,1,Merchant payments,TOTAL,764832,438193845.4527705
392,chandigarh,2020,1,Recharge & bill payments,TOTAL,389851,257250007.2445577
393,chandigarh,2020,1,Financial Services,TOTAL,1574,1406138.1883251297
394,chandigarh,2020,1,Others,TOTAL,18853,8230536.662513691
395,chandigarh,2020,2,Peer-to-peer payments,TOTAL,766698,3293060119.5471582
396,chandigarh,2020,2,Merchant payments,TOTAL,390906,331423259.0003719
397,chandigarh,2020,2,Recharge & bill payments,TOTAL,361577,214425229.3354035
398,chandigarh,2020,2,Financial Services,TOTAL,1797,3982005.1176844486
399,chandigarh,2020,2,Others,TOTAL,7032,4125116.689457224
400,chandigarh,2020,3,Peer-to-peer payments,TOTAL,981986,4178346395.412492
401,chandigarh,2020,3,Merchant payments,TOTAL,796634,604271248.9262259
402,chandigarh,2020,3,Recharge & bill payments,TOTAL,366353,296964794.9657042
403,chandigarh,2020,3,Financial Services,TOTAL,2643,5254415.457263877
404,chandigarh,2020,3,Others,TOTAL,10470,4972498.603385328
405,chandigarh,2020,4,Merchant payments,TOTAL,1322026,939307675.8510206
406,chandigarh,2020,4,Peer-to-peer payments,TOTAL,1159377,4872318731.339843
407,chandigarh,2020,4,Recharge & bill payments,TOTAL,409997,320731281.94750684
408,chandigarh,2020,4,Financial Services,TOTAL,3346,4400109.748752326
409,chandigarh,2020,4,Others,TOTAL,17970,10005102.462219946
410,chandigarh,2021,1,Merchant payments,TOTAL,1799072,1210594490.0981498
411,chandigarh,2021,1,Peer-to-peer payments,TOTAL,1472084,5916467167.303293
412,chandigarh,2021,1,Recharge & bill payments,TOTAL,678396,451109555.33889335
413,chandigarh,2021,1,Financial Services,TOTAL,5111,7700394.761505902
414,chandigarh,2021,1,Others,TOTAL,15574,10549252.044153867
415,chandigarh,2021,2,Merchant payments,TOTAL,1926913,1390989390.7789688
416,chandigarh,2021,2,Peer-to-peer payments,TOTAL,1663559,6541132352.922333
417,chandigarh,2021,2,Recharge & bill payments,TOTAL,806710,467698864.6672056
418,chandigarh,2021,2,Financial Services,TOTAL,5502,7394941.032842191
419,chandigarh,2021,2,Others,TOTAL,14863,10458390.53475552
420,chhattisgarh,2018,1,Recharge & bill payments,TOTAL,1177618,206518662.81014803
421,chhattisgarh,2018,1,Peer-to-peer payments,TOTAL,550697,1838238336.1663632
422,chhattisgarh,2018,1,Merchant payments,TOTAL,42411,39708474.15869055
423,chhattisgarh,2018,1,Financial Services,TOTAL,33002,7350624.274461515
424,chhattisgarh,2018,1,Others,TOTAL,87786,57339459.82710209
425,chhattisgarh,2018,2,Recharge & bill payments,TOTAL,1643461,351709628.0901169
426,chhattisgarh,2018,2,Peer-to-peer payments,TOTAL,933066,3703114547.658351
427,chhattisgarh,2018,2,Merchant payments,TOTAL,118438,129967815.18510856
428,chhattisgarh,2018,2,Financial Services,TOTAL,40299,9405941.62707696
429,chhattisgarh,2018,2,Others,TOTAL,80892,69972510.60099621
430,chhattisgarh,2018,3,Recharge & bill payments,TOTAL,1911374,443460556.77590346
431,chhattisgarh,2018,3,Peer-to-peer payments,TOTAL,1619886,5647949187.747948
432,chhattisgarh,2018,3,Merchant payments,TOTAL,220572,145342066.01377475
433,chhattisgarh,2018,3,Financial Services,TOTAL,31927,6195179.156999446
434,chhattisgarh,2018,3,Others,TOTAL,75845,59360083.75169004
435,chhattisgarh,2018,4,Recharge & bill payments,TOTAL,2438959,554514488.4121984
436,chhattisgarh,2018,4,Peer-to-peer payments,TOTAL,2342713,8450105299.480802
437,chhattisgarh,2018,4,Merchant payments,TOTAL,458091,331842964.57864183
438,chhattisgarh,2018,4,Financial Services,TOTAL,42199,9709810.436343707
439,chhattisgarh,2018,4,Others,TOTAL,83882,70240102.06349953
440,chhattisgarh,2019,1,Peer-to-peer payments,TOTAL,4068056,11417366152.388483
441,chhattisgarh,2019,1,Recharge & bill payments,TOTAL,2997095,679458794.5442779
442,chhattisgarh,2019,1,Merchant payments,TOTAL,710047,374735986.85082686
443,chhattisgarh,2019,1,Financial Services,TOTAL,33835,5075418.743007188
444,chhattisgarh,2019,1,Others,TOTAL,78636,67920032.80184662
445,chhattisgarh,2019,2,Peer-to-peer payments,TOTAL,4350167,15410038389.818308
446,chhattisgarh,2019,2,Recharge & bill payments,TOTAL,3435305,855753107.510468
447,chhattisgarh,2019,2,Merchant payments,TOTAL,1483870,654411637.0168115
448,chhattisgarh,2019,2,Financial Services,TOTAL,22563,4237631.55442897
449,chhattisgarh,2019,2,Others,TOTAL,98040,77914922.92227882
450,chhattisgarh,2019,3,Peer-to-peer payments,TOTAL,5021844,17584630267.779922
451,chhattisgarh,2019,3,Recharge & bill payments,TOTAL,4335851,1069468753.7262831
452,chhattisgarh,2019,3,Merchant payments,TOTAL,2772084,1074255588.7227576
453,chhattisgarh,2019,3,Financial Services,TOTAL,16452,4542997.939180325
454,chhattisgarh,2019,3,Others,TOTAL,96880,70361559.28538439
455,chhattisgarh,2019,4,Peer-to-peer payments,TOTAL,7241974,24112075521.017845
456,chhattisgarh,2019,4,Recharge & bill payments,TOTAL,5112337,1257371454.8604
457,chhattisgarh,2019,4,Merchant payments,TOTAL,3852716,1720930747.6285615
458,chhattisgarh,2019,4,Financial Services,TOTAL,14974,4665759.804240476
459,chhattisgarh,2019,4,Others,TOTAL,83757,48745253.90234077
460,chhattisgarh,2020,1,Peer-to-peer payments,TOTAL,8109789,28723854868.846924
461,chhattisgarh,2020,1,Recharge & bill payments,TOTAL,6400067,1688995018.2209015
462,chhattisgarh,2020,1,Merchant payments,TOTAL,4923214,2393811867.3887434
463,chhattisgarh,2020,1,Financial Services,TOTAL,12424,7378557.223060286
464,chhattisgarh,2020,1,Others,TOTAL,78497,46557359.6766012
465,chhattisgarh,2020,2,Recharge & bill payments,TOTAL,8366200,2504355746.828547
466,chhattisgarh,2020,2,Peer-to-peer payments,TOTAL,7216219,27351810047.608715
467,chhattisgarh,2020,2,Merchant payments,TOTAL,3158417,2361252112.419633
468,chhattisgarh,2020,2,Financial Services,TOTAL,19986,17814454.60563486
469,chhattisgarh,2020,2,Others,TOTAL,60103,33149845.438824516
470,chhattisgarh,2020,3,Peer-to-peer payments,TOTAL,9734445,34661165923.13037
471,chhattisgarh,2020,3,Recharge & bill payments,TOTAL,8705513,2790720003.1373434
472,chhattisgarh,2020,3,Merchant payments,TOTAL,5591916,3990179454.1880045
473,chhattisgarh,2020,3,Financial Services,TOTAL,34893,39141096.45070238
474,chhattisgarh,2020,3,Others,TOTAL,81772,45538330.62766186
475,chhattisgarh,2020,4,Peer-to-peer payments,TOTAL,14257312,50812302052.952705
476,chhattisgarh,2020,4,Merchant payments,TOTAL,11677743,8238390462.202984
477,chhattisgarh,2020,4,Recharge & bill payments,TOTAL,9423324,3033918783.208999
478,chhattisgarh,2020,4,Financial Services,TOTAL,41308,48082346.06124696
479,chhattisgarh,2020,4,Others,TOTAL,129949,82280639.52262866
480,chhattisgarh,2021,1,Peer-to-peer payments,TOTAL,15621154,55638916992.13896
481,chhattisgarh,2021,1,Merchant payments,TOTAL,15222763,10661449529.109669
482,chhattisgarh,2021,1,Recharge & bill payments,TOTAL,8456094,3000977538.840563
483,chhattisgarh,2021,1,Financial Services,TOTAL,37395,40387648.84021996
484,chhattisgarh,2021,1,Others,TOTAL,99031,68111552.62215017
485,chhattisgarh,2021,2,Peer-to-peer payments,TOTAL,18387345,62134058797.4359
486,chhattisgarh,2021,2,Merchant payments,TOTAL,15369311,12828590761.713423
487,chhattisgarh,2021,2,Recharge & bill payments,TOTAL,10764784,3640692364.165052
488,chhattisgarh,2021,2,Financial Services,TOTAL,40213,39620256.36433959
489,chhattisgarh,2021,2,Others,TOTAL,127767,85809079.54731184
490,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Recharge & bill payments,TOTAL,95544,17526369.5804541
491,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Peer-to-peer payments,TOTAL,44599,151966933.24607396
492,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Merchant payments,TOTAL,1531,1580762.779739072
493,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Financial Services,TOTAL,1364,353171.5523814913
494,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Others,TOTAL,5511,4231146.95056825
495,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Recharge & bill payments,TOTAL,122834,30595592.007682398
496,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Peer-to-peer payments,TOTAL,69215,261995613.05482048
497,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Merchant payments,TOTAL,3544,4685536.036433555
498,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Financial Services,TOTAL,2996,383806.08546730166
499,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Others,TOTAL,4037,4410224.471747881
500,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Recharge & bill payments,TOTAL,157113,39790820.29359456
501,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Peer-to-peer payments,TOTAL,119346,396698085.4104552
502,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Merchant payments,TOTAL,7465,5693604.7441260815
503,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Financial Services,TOTAL,1477,297647.89589848556
504,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Others,TOTAL,4174,5159437.334100959
505,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Peer-to-peer payments,TOTAL,194214,582082154.4115133
506,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Recharge & bill payments,TOTAL,185793,49972030.11285484
507,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Merchant payments,TOTAL,15739,19577328.03937304
508,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Financial Services,TOTAL,2996,371674.6991335743
509,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Others,TOTAL,5340,6747429.538011953
510,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Peer-to-peer payments,TOTAL,408465,757657638.3173952
511,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Recharge & bill payments,TOTAL,225998,62660761.88806932
512,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Merchant payments,TOTAL,20694,17043867.88608146
513,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Financial Services,TOTAL,1645,221064.6189234741
514,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Others,TOTAL,5012,5786443.339431095
515,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Peer-to-peer payments,TOTAL,244134,734034142.8087387
516,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Recharge & bill payments,TOTAL,198184,63874445.55241879
517,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Merchant payments,TOTAL,40781,20816136.241969176
518,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Financial Services,TOTAL,748,155149.75618074698
519,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Others,TOTAL,5809,5561402.205763446
520,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Recharge & bill payments,TOTAL,319142,104597035.07984878
521,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Peer-to-peer payments,TOTAL,249944,821178569.0593253
522,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Merchant payments,TOTAL,63616,30634658.237494454
523,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Financial Services,TOTAL,533,425044.05141368794
524,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Others,TOTAL,5516,4636167.420289769
525,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Recharge & bill payments,TOTAL,351819,125809568.35055912
526,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Peer-to-peer payments,TOTAL,324464,1051976410.5472054
527,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Merchant payments,TOTAL,86758,45361559.23824883
528,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Financial Services,TOTAL,1019,267762.49056630814
529,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Others,TOTAL,4911,3225961.384460643
530,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Recharge & bill payments,TOTAL,407577,153340696.30393675
531,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Peer-to-peer payments,TOTAL,329005,1119439489.5005136
532,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Merchant payments,TOTAL,137040,66713356.798143014
533,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Financial Services,TOTAL,668,418783.1260904173
534,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Others,TOTAL,4289,2851043.563834071
535,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Recharge & bill payments,TOTAL,525974,178877986.7248658
536,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Peer-to-peer payments,TOTAL,323909,1052118443.3664523
537,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Merchant payments,TOTAL,118801,68938500.71228051
538,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Financial Services,TOTAL,1826,993268.2971840606
539,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Others,TOTAL,2642,1448254.787275234
540,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Recharge & bill payments,TOTAL,455603,201223380.1868608
541,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Peer-to-peer payments,TOTAL,419524,1401020928.2319155
542,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Merchant payments,TOTAL,257572,143497844.49072367
543,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Financial Services,TOTAL,1635,1778864.0123306382
544,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Others,TOTAL,3978,2268098.077531771
545,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Peer-to-peer payments,TOTAL,666995,2153786522.547576
546,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Merchant payments,TOTAL,631443,316510115.80515665
547,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Recharge & bill payments,TOTAL,509971,224246669.7783347
548,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Financial Services,TOTAL,2453,1683959.5099964456
549,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Others,TOTAL,6929,4283833.187441602
550,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Peer-to-peer payments,TOTAL,768921,2379220756.2230163
551,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Merchant payments,TOTAL,705821,367522132.38063604
552,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Recharge & bill payments,TOTAL,442926,213177144.73200977
553,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Financial Services,TOTAL,2243,1930008.9716834244
554,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Others,TOTAL,5333,3782868.8861592514
555,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Peer-to-peer payments,TOTAL,843550,2512913026.4279447
556,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Merchant payments,TOTAL,802899,430487473.930562
557,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Recharge & bill payments,TOTAL,471136,208762964.0120024
558,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Financial Services,TOTAL,1826,1763792.6506419359
559,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Others,TOTAL,5672,3741204.3977531465
560,delhi,2018,1,Recharge & bill payments,TOTAL,3947297,1320559612.770412
561,delhi,2018,1,Peer-to-peer payments,TOTAL,2380820,9125685134.894358
562,delhi,2018,1,Merchant payments,TOTAL,339809,375393115.19131327
563,delhi,2018,1,Financial Services,TOTAL,136240,45588429.271575734
564,delhi,2018,1,Others,TOTAL,318588,344277514.7923026
565,delhi,2018,2,Recharge & bill payments,TOTAL,4511737,2078183615.8006349
566,delhi,2018,2,Peer-to-peer payments,TOTAL,3542716,14348179103.109837
567,delhi,2018,2,Merchant payments,TOTAL,837001,631597790.6002588
568,delhi,2018,2,Financial Services,TOTAL,205991,66584728.19594695
569,delhi,2018,2,Others,TOTAL,276278,321754664.4984691
570,delhi,2018,3,Peer-to-peer payments,TOTAL,8557153,22670122888.868217
571,delhi,2018,3,Recharge & bill payments,TOTAL,5305635,3261844270.537241
572,delhi,2018,3,Merchant payments,TOTAL,3808395,1048422633.7093576
573,delhi,2018,3,Financial Services,TOTAL,274526,45051151.35143036
574,delhi,2018,3,Others,TOTAL,601339,350405916.1523186
575,delhi,2018,4,Peer-to-peer payments,TOTAL,9973249,32389252494.75772
576,delhi,2018,4,Merchant payments,TOTAL,9958967,2738429838.939273
577,delhi,2018,4,Recharge & bill payments,TOTAL,7483633,3961160542.570066
578,delhi,2018,4,Financial Services,TOTAL,265004,58162003.43614492
579,delhi,2018,4,Others,TOTAL,1506866,575852739.0031943
580,delhi,2019,1,Peer-to-peer payments,TOTAL,20216287,48250023720.99173
581,delhi,2019,1,Merchant payments,TOTAL,13875931,3996618719.7994804
582,delhi,2019,1,Recharge & bill payments,TOTAL,10744978,5521320539.356212
583,delhi,2019,1,Financial Services,TOTAL,223095,30997039.697555833
584,delhi,2019,1,Others,TOTAL,1947036,670171769.6522964
585,delhi,2019,2,Merchant payments,TOTAL,20891431,6816878922.844399
586,delhi,2019,2,Peer-to-peer payments,TOTAL,20570311,65953571241.26435
587,delhi,2019,2,Recharge & bill payments,TOTAL,12869453,8035701902.391765
588,delhi,2019,2,Financial Services,TOTAL,137774,33985068.68378611
589,delhi,2019,2,Others,TOTAL,2702543,866678928.4439986
590,delhi,2019,3,Merchant payments,TOTAL,29453368,9857221391.940361
591,delhi,2019,3,Peer-to-peer payments,TOTAL,25201978,81904443496.29778
592,delhi,2019,3,Recharge & bill payments,TOTAL,11133404,10406524192.884487
593,delhi,2019,3,Financial Services,TOTAL,92061,27952186.986432005
